Language,ProjectName,CommitHash,List_of_CI_impacted_files,Commit_Message
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/27c99a20e2e4b9f458a984298ee7c4191e958201,[.travis.yml],Clean up Travis-CI file  - Removed lines about Coveralls as it was not used and mostly   commented out anyway. - Remove clang builds as they did not work. We cannot start using   an automatic test system if it is broken from start  that would   only halt all development. - Remove first build and tests step  rely on the Debian build   to execute the build. - Remove travis_wait wrapper  the build should output something   all the time and not have any 10 minute silences. - In general minimize the .travis.yml file as the cmake options   etc need to be inherited from the project itself and not maintained   separately in a travis file. - Remove README.md as the links to Travis CI logs is static and not   useful in any generic branch and clone of this repo.
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/feec04f29db95e9e43b68fbea4592a66f591626a,[.travis.yml],Travis-CI: clean up cruft and add more in-line commments  This will make these files easier to maintain in the future.
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/7b6e8672889cf3eb06138ec0a3fe53049310d918,[.travis.yml],MDEV-16213: Further improvements to the Travis config  * Exclude some storage engines from Travis to conserve   build time and disk usage per job. Exluded:   TOKUDB MROONGA SPIDER OQGRAPH PERFSCHEMA SPHINX * Increase travis_wait from default 20m to 30 for MTR * Use travis_wait for long running MTR command (wait   30m instead of default 20m) * Increase testcase-timeout to 20m for OSX  2m for Linux * Set ccache size only on Linux  adjust timeout again * Increase cache push timeout to 5 mins * Remove AWS defines  not needed * Remove commented out ASAN rules  has been disabled   previously since it has a significant impact on job   runtime  should be used more in buildbot instead * Misc cleanup and fixes
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/c12609dd9ed65b245cee2e8b379b1e1f15aadf6a,[.travis.yml],Review comments: Refactoring the duplicates  Have separated out the common dependencies on top.
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/20ddc1e0864da817a6d7dcb7168838803452e852,[.travis.yml],Travis-CI: No-change cleanup of bad syntax in .travis-ci.yml  This is first step in refactoring the Travis-CI file  which had become a mess. This commit has no functional changes  just syntactical cleanup and simplification.  Dependencies list has not changes  it is just sorted alphabetically so it is easier to compare to e.g. debian/control file list.
Cpp,MariaDB/server,https://github.com/MariaDB/server/commit/a5d73d4d7240a079b53cdb3e7d82985598e0529c,[.travis.yml],Travis-CI: Refactor .travis.yml and document  This further simplifies and cleans up the Travis-CI file without making any major functional changes.  With this structure .travis.yml is much easier to read and thanks to the added documentation next developers are less likely to mess it up again as they can more easily see how the jobs matrix work.  Number of jobs: - before: 33 (with 7 ignored) - after:  33 (with 7 ignored)  This partially reverts commits c12609d and 193bc89.  Remove unnecessary dependencies that nothing uses: dpatch libzmq-dev  Install extra build dependencies from a PPA specifically tailored for Travis-CI use and which ensures all architectures are supported (in this case s390x is needed and was not available from mariadb.org repos).  Validated with https://config.travis-ci.com/explore
Cpp,MarlinFirmware/Marlin,https://github.com/MarlinFirmware/Marlin/commit/622048ffb08b716019259e56c97ff07c10a8338e,[.travis.yml],Clean up whitespace  trailing space  bad tab conversion  etc.
Cpp,MarlinFirmware/Marlin,https://github.com/MarlinFirmware/Marlin/commit/ba100e95480b2b7a596dfcccdc0e182ae6d7c51b,[.travis.yml],Clean up and reduce Travis CI tests
Cpp,OGRECave/ogre,https://github.com/OGRECave/ogre/commit/1cf293eacad223b27ef701cd1b3c12ee1ea1a2ac,[.travis.yml],CMake: Dependencies - slightly refactor and add pugixml
Cpp,OpenImageIO/oiio,https://github.com/OpenImageIO/oiio/commit/456f3f0597b69948d570d8c5cdc867b31b62cd1e,[.travis.yml],Travis -- refactoring a bit  also make it test both gcc 4.8 and 4.9 on Linux
Cpp,OpenImageIO/oiio,https://github.com/OpenImageIO/oiio/commit/5fce311b9983996f5b789bf05c820a2e2ba7a071,[.travis.yml],Travis cleanup
Cpp,OpenImageIO/oiio,https://github.com/OpenImageIO/oiio/commit/c6760ebeae4202a6ff8612057cfe1621558826b0,[appveyor.yml],Appveyor  continued: cleanup
Cpp,OpenImageIO/oiio,https://github.com/OpenImageIO/oiio/commit/5e9eb233a2a502e2c5822d2371c4880f770ecae5,[.travis.yml],Travis - build against gcc6  Also some other minor cleanup.
Cpp,OpenImageIO/oiio,https://github.com/OpenImageIO/oiio/commit/1a187a58e0c985af6f8d8ce25dc1397ebacbcd52,[.travis.yml],Travis cleanup
Cpp,OpenLightingProject/ola,https://github.com/OpenLightingProject/ola/commit/f2c11132f68e4265b89638593f4b9053d6aff7a5,[.travis.yml],Only run brew cleanup if we're on a Mac
Cpp,OpenMS/OpenMS,https://github.com/OpenMS/OpenMS/commit/4b70c8de74f5ee3042666d6f11abf1db30ac6696,[.travis.yml],Feature/travis ccache (#2817)  * enable?  * nop  * nop  * something different  * [BUILD] add directory cache  * merge env  * nop  * nop  * [BUILD] check for contrib  * test  * nop  * remove contrib cache?  * ups  * actually use clang?  * nop  * [BUILD] try again  should work  see https://github.com/travis-ci/travis-ci/issues/4393  * try on hot cache  * getting tired of this  * getting tired of this  * forget it  * debug build for clang  * gcc6 ?  * final cleanup  * final cleanup
Cpp,OpenMW/openmw,https://github.com/OpenMW/openmw/commit/b1257620d90904571a49fb75ac2a2080051311ff,[.travis.yml],Some cleanup in build dependencies.  Signed-off-by: Lukasz Gromanowski <lgromanowski@gmail.com>
Cpp,OpenMW/openmw,https://github.com/OpenMW/openmw/commit/5832467c1d4a90deddb6a9c75cc859e0d6b1f673,[.travis.yml],travis cleanup  remove CG and OIS
Cpp,OpenMW/openmw,https://github.com/OpenMW/openmw/commit/1ac091e5b5c0200356bdb50e3d23fe606f834703,[appveyor.yml],Quick appveyor.yml cleanup
Cpp,OpenMW/openmw,https://github.com/OpenMW/openmw/commit/61d97297673557c6e29c5ebb02a9de26f6dd7740,[appveyor.yml],A final bit of script cleanup and caching
Cpp,OpenMW/openmw,https://github.com/OpenMW/openmw/commit/c1aee49b763f51657ae742967f42ae13fddf323b,[.gitlab-ci.yml],clean up after our previous build.
Cpp,OpenShot/libopenshot,https://github.com/OpenShot/libopenshot/commit/4706efe68ccfb1ed2c67c6928e0e18c636f51ca2,[.gitlab-ci.yml],Refactor of GitLab Ci
Cpp,OpenXRay/xray-16,https://github.com/OpenXRay/xray-16/commit/327ae8c61f3d4a52423eab5c7046dda0687bc469,[appveyor.yml],cleanup appveyor. Part 29
Cpp,OpenXRay/xray-16,https://github.com/OpenXRay/xray-16/commit/7e4ced5e180ec4901a3ea54f5e3ef02407774d5f,[appveyor.yml],Refactoring of the build package script  Now everything works properly
Cpp,PX4/Firmware,https://github.com/PX4/Firmware/commit/fd03e21d8879d4420e4c7884630329d3c2e205d0,[.travis.yml],Travis CI: Package cleanup
Cpp,PX4/Firmware,https://github.com/PX4/Firmware/commit/81a0ac5d71cc6752d3bf7fca905d4a3366650036,[.travis.yml],Travis CI: Cleanup
Cpp,PX4/Firmware,https://github.com/PX4/Firmware/commit/b53a33bc513a33c784b37a700058bfbc1e15c985,[.travis.yml],travis-ci cleanup unused
Cpp,PX4/Firmware,https://github.com/PX4/Firmware/commit/3194153b2199f3d2bf9c1e8ccce9a5116434a71e,[.travis.yml],travis-ci homebrew cleanup (#4874)
Cpp,PX4/Firmware,https://github.com/PX4/Firmware/commit/eee51ef5764792598be9c1a7d07d5ff8d32a3880,[appveyor.yml],appveyor: cleanup unnecessary leftovers  - platform is optional and matters for Visual Studio builds - `ver` command shows the windows version and was just my first CI test
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/186859fcf0a516399385b02d7bfa9e7c59fc68b0,[.travis.yml],clean up of build config
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/cb86d3d829609dfdf0cc6792c95d5433373d12d0,[.travis.yml],clean up of build config
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/ea2ec168b026afb1f7e809894170c31708a5843b,[.travis.yml],Cleanup .travis.yml and run coverall from root
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/71e1f3679e639ef7f1daf12153ad1a3a9d85dabb,[.travis.yml],Restructure travis run
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/721e5e794758bec610e2b232fa8563c2ba19521a,[.travis.yml],Restructure travis build
Cpp,Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/commit/522ec4fc2ec6124db8bfc22ff30e90c7d0f516ff,[.travis.yml],Restructure travis build
Cpp,PyMesh/PyMesh,https://github.com/PyMesh/PyMesh/commit/6b6c6cac2619a54b4ec4da89af9df6d0171038ba,[.circleci/config.yml],Refactor circle ci setting.
Cpp,PyMesh/PyMesh,https://github.com/PyMesh/PyMesh/commit/eb1e6063c22d3828cb5ad99582b86266d4f04454,[.circleci/config.yml],Circle ci workflow clean up.
Cpp,Qucs/qucs,https://github.com/Qucs/qucs/commit/bf2168e7a649d0c0380e8ff3d9f50b7952d39a22,[.travis.yml],cleanup .travis.yml. rely on distcheck
Cpp,Qucs/qucs,https://github.com/Qucs/qucs/commit/100018c5bd4bca07d90cf5750b00efe4ccea4bbc,[.travis.yml],ci:osx: cleanup package dependencies.  Use newer addon feature to handle homebrew packages.
Cpp,Qucs/qucs,https://github.com/Qucs/qucs/commit/34eb53d25a67fef520657403054667c951d743fc,[.travis.yml],travis cleanup  only do qucs
Cpp,Qucs/qucs,https://github.com/Qucs/qucs/commit/056d0cdcdffa1f583b16d7640e2e9f5000db57c0,[.travis.yml],travis cleanup  only do qucs
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/e91589cab5e7bea954939c814283f55128e3e1d0,[appveyor.yml],clean up
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/ef5225b776c4592d4815ae6134e6174c65542da9,[.travis.yml],TravisCI improvements (#2460)  * TravisCI: cleanup indentation  2 spaces for indentation  * TravisCI: make jobs drop to 3  TravisCI allocates 2 cpus per build instance  * TravisCI: move package installation to apt addon block  * TravisCI: make pip install to user directory  Also disable sudo for faster bootup  * TravisCI: expand if condition to multiple lines  Also remove outdated comment
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/64b2ae3cd592a7c2efb98aa968b4be1099eeb8c9,[appveyor.yml],appveyor.yml: use Visual Studio solution to build the project and cleanup
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/e8bae00f572ba7aea3836ef50361621c046510ce,[appveyor.yml],minor refactoring
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/a766478e154296fd8c165196978f32cd92b8f173,[.travis.yml],Refactor .travis.yml and qt installation
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/c6f44299c3fa91a85ab81113f2174f2007506212,[.travis.yml],remove glapi.so.0  and do some minor cleanup
Cpp,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3/commit/ae0f27a18e369de5e88ed08ad1a8ec258bd62111,[.travis.yml],travis: minor qt cleanup and improvements
Cpp,RetroShare/RetroShare,https://github.com/RetroShare/RetroShare/commit/6464870cf9c3baefa834bc1d61ba67d6a0fc1293,[appveyor.yml],Cleanup qmake files  Appveyor list produced files
Cpp,RigsOfRods/rigs-of-rods,https://github.com/RigsOfRods/rigs-of-rods/commit/cc2b7f3656a2aa814c9510a968e40c0735bcbb59,[.travis.yml],[Tools] Travis fix and cleanup
Cpp,RigsOfRods/rigs-of-rods,https://github.com/RigsOfRods/rigs-of-rods/commit/b791196c139b0b224e6dc044aeb9305009e9183f,[.travis.yml],:construction_worker: Cleanup conan cache
Cpp,SOCI/soci,https://github.com/SOCI/soci/commit/b2b25d9b95edba9b0839b83a766f7c3b2c04cf43,[.travis.yml],Update .travis.yml: replaced make test wiht ctest  Refactored connection strings to env variables.
Cpp,STEllAR-GROUP/hpx,https://github.com/STEllAR-GROUP/hpx/commit/3e0c6c14f60936df2c8ee731c688691717af56fe,[.circleci/config.yml],Clean up CircleCI config file
Cpp,STEllAR-GROUP/hpx,https://github.com/STEllAR-GROUP/hpx/commit/7ed8a5a88ed06f3b9964a95723ff983a2fae9fe6,[.circleci/config.yml],Clean up CircleCI config
Cpp,Sigil-Ebook/Sigil,https://github.com/Sigil-Ebook/Sigil/commit/908dd8331b1b31a48b48a0fb9918c17225e86309,[appveyor.yml],Clean up appveyor script
Cpp,Stellarium/stellarium,https://github.com/Stellarium/stellarium/commit/f2adfcf1435348776d9f856f1b2c0f8cd56e91fc,[.appveyor.yml],Refactoring:  - Disable MSVC2017/Qt5.12 snapshots (a temporary?) - Simplificate the code for Meteor Showers plugin
Cpp,SuperTux/supertux,https://github.com/SuperTux/supertux/commit/226ba8fa1b4aeaf0fe93f1de43f41b63a53f3b77,[.travis.yml],Clean up travis
Cpp,TASVideos/BizHawk,https://github.com/TASVideos/BizHawk/commit/fa8386150160de394363028c5d593dd61010f1d7,[.gitlab-ci.yml],More GitLab CI changes  * Revert 21a476200 ("Add timestamp update step"  which was ineffective) * Use `needs` to declare job dependency graph * Replace Docker image for Ubuntu w/ minimal Debian image * Add `build_ext_tools` job (scheduled pipelines only) * Rename `package` job to `package_windows` and add `package_linux` (runs the same script but then makes a `.tar` which becomes `.tar.zip`) * Misc. cleanup
Cpp,Tencent/rapidjson,https://github.com/Tencent/rapidjson/commit/242b393aae8bf74ca05acc8f7d94e0c53f9e71a3,[.travis.yml],.travis.yml: cleanup ARCH configuration
Cpp,ThingPulse/esp8266-weather-station,https://github.com/ThingPulse/esp8266-weather-station/commit/3f101278096ac6f5a638aa5814a2c54e5bdd34c3,[.travis.yml],trying to prevent cleanup
Cpp,TrinityCore/TrinityCore,https://github.com/TrinityCore/TrinityCore/commit/bf187a195ee8bd80cb1c7e7a03eacca20125223e,[.travis.yml],Travis/CI: Switch to sudoless container mode and cleanup installed libraries
Cpp,TrinityCore/TrinityCore,https://github.com/TrinityCore/TrinityCore/commit/77e38a1da34b2373ac0d8f23dc6a06abd937f86c,[.travis.yml],Travis/CI: Switch to sudoless container mode and cleanup installed libraries
Cpp,USCiLab/cereal,https://github.com/USCiLab/cereal/commit/8859e1f9f030d457226025629a75d95165df3dd8,[.travis.yml],Refactored Travis integration and added new targets  List of enabled targets: On Linux: + gcc {4.7  4.8  4.9  5.0  6.0  7.0} (without compat tests) + gcc 5.0 with compat tests enabled + clang {3.5  3.6  3.7  3.8  3.9  4.0} (with libsdtc++)  On OSX: + XCode {7.3  8  8.2  8.3  9.0}  Missin Ones: + XCode 8.1 (Doesn't have CMake) + Linux Clang with libc++ (missing cxxabi.h) + Linux Clang 5.0 (missing <type_traits>)
Cpp,ValveSoftware/GameNetworkingSockets,https://github.com/ValveSoftware/GameNetworkingSockets/commit/089e90ec5f606ea787c39a1565e0288fbced1f00,[.travis.yml],travis: terminate and clean up container when done  Signed-off-by: Steven Noonan <steven@valvesoftware.com>
Cpp,VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit/commit/c2e869aeeac4f794fc5aeac676af4c150d969b1d,[.travis.yml],Use a prebuilt docker image for travis build (#1620)  * Test using docker image for build  * Add docker image tag  * Add docker image tag  * Add docker image tag  * Add docker image tag  * Chmod build script  * Use bash  chmod  exit on fail  * Add missing environment variables  * Small cleanup to files  * Add back path export  * Add back install inside env  * Update dockerfile to target 14.04  * Use ubuntu image for build  * Trigger build  * Trigger build  * Change ordering of installation
Cpp,Yelp/MOE,https://github.com/Yelp/MOE/commit/fc80def5332021c0ac4ab75da27c93b25cfaeb1e,[.travis.yml],travis cleanup
Cpp,Zilliqa/Zilliqa,https://github.com/Zilliqa/Zilliqa/commit/7775f85f421f39a682705858adb10a29208aaff2,[.travis.yml],update osx xcode version and cleanup in CI
Cpp,aerys/minko,https://github.com/aerys/minko/commit/692de75a409159750a5d44b4a8b858a175354076,[.gitlab-ci.yml],Refactor GitLab CI artifacts list in a job template.
Cpp,aerys/minko,https://github.com/aerys/minko/commit/2127dfbb531a81d250e2bc1d21b002494b4a569a,[.gitlab-ci.yml],Refactor build scripts in the GitLab CI jobs.
Cpp,aerys/minko,https://github.com/aerys/minko/commit/b3f5324d044f0782872465018a01e445225f0ec8,[.gitlab-ci.yml],Refactor the CI archive naming to leverage b2's file versioning.
Cpp,aerys/minko,https://github.com/aerys/minko/commit/908b522552b7d1c65e13a1cac6f1f9b8a60dc901,[.gitlab-ci.yml],Refactor CI archive to have all files in the root folder.
